##Begins...
#Error: 226
#Error: 226
212, 193
212, 193
212, 193
212, 193
212, 193
211, 193
211, 193
211, 193
211, 193
211, 197
211, 197
212, 197
212, 197
211, 197
211, 197
211, 197
212, 197
213, 199
213, 199
213, 199
213, 200
213, 200
213, 200
213, 201
212, 201
212, 201
212, 201
212, 201
212, 201
212, 201
212, 201
212, 201
215, 185
215, 185
215, 185
215, 186
215, 186
215, 186
215, 186
215, 186
214, 186
214, 186
214, 186
214, 186
#Error: 3
#Error: 3
#Error: 226
210, 192
210, 192
209, 192
209, 192
210, 192
210, 192
210, 192
209, 192
209, 192
#Error: 3
#Error: 3
#Error: 226
#Error: 3
#Error: 3
#Error: 226
#Error: 3
#Error: 3
#Error: 3
#Error: 3
#Error: 3
#Error: 3
#Error: 3
211, 196
211, 197
211, 197
210, 197
210, 197
210, 198
210, 198
210, 198
210, 198
211, 200
211, 200
210, 200
211, 200
211, 200
211, 200
211, 200
210, 191
210, 191
210, 192
210, 192
210, 192
#Error: 3
#Error: 3
#Error: 226
#Error: 3
#Error: 3
#Error: 3
#Error: 226
#Error: 226
207, 209
207, 209
207, 209
207, 209
207, 209
207, 209
207, 209
207, 209
207, 209
207, 209
207, 209
209, 201
209, 202
209, 202
209, 202
209, 202
209, 202
209, 203
#Error: 226
210, 190
210, 191
210, 191
210, 191
210, 191
#Error: 226
213, 195
213, 195
214, 197
214, 197
214, 197
210, 192
210, 192
210, 192
210, 192
210, 192
210, 193
210, 193
210, 193
#Error: 226
209, 195
209, 195
209, 196
209, 196
209, 197
209, 197
209, 197
208, 197
208, 197
209, 197
#Error: 226
212, 193
212, 193
212, 193
212, 194
212, 194
212, 194
212, 194
212, 195
210, 188
210, 188
210, 188
210, 188
211, 188
#Error: 226
211, 190
211, 191
211, 191
211, 191
211, 191
211, 191
211, 191
211, 192
210, 191
210, 191
210, 191
210, 191
210, 191
210, 191
210, 191
210, 192
210, 196
210, 196
210, 196
210, 196
210, 196
210, 196
212, 200
212, 200
211, 200
211, 200
211, 200
211, 200
211, 200
212, 200
216, 194
214, 195
214, 195
214, 195
215, 196
215, 196
214, 196
210, 193
210, 194
210, 194
210, 194
210, 194
210, 195
210, 195
209, 195
209, 195
209, 195
209, 195
209, 195
209, 196
209, 196
214, 191
214, 191
214, 191
214, 191
214, 191
214, 192
214, 192
214, 192
#Error: 3
#Error: 3
#Error: 224
#Error: 3
#Error: 3
#Error: 3
#Error: 3
#Error: 3
#Error: 226
#Error: 226
213, 205
214, 206
213, 206
213, 206
213, 206
213, 207
211, 194
211, 194
211, 194
211, 194
211, 195
#Error: 3
#Error: 3
#Error: 3
#Error: 3
#Error: 3
211, 196
211, 196
211, 197
211, 197
211, 197
211, 197
211, 197
#Error: 3
#Error: 3
#Error: 226
#Error: 226
#Error: 226
210, 186
210, 186
209, 187
209, 187
209, 187
209, 188
209, 188
210, 189
210, 189
209, 189
209, 189
209, 189
210, 191
215, 182
215, 182
215, 182
215, 182
215, 182
214, 182
214, 182
214, 182
214, 183
214, 183
214, 183
214, 183
214, 183
#Error: 226
210, 186
210, 187
210, 187
210, 187
210, 187
210, 187
211, 188
211, 188
211, 188
210, 188
210, 188
209, 188
209, 188
#Error: 3
#Error: 3
#Error: 3
#Error: 3
#Error: 226
#Error: 226
#Error: 226
#Error: 226
#Error: 226
#Error: 3
#Error: 3
#Error: 3
